,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
312549,5.28,297,385,209.418,1.6
487328,8.56,296,305,207.919,367.1
386898,6.19,273,344,204.877,291.6
748890,10.17,128,305,207.554,577.2
641409,8.56,494,434,201.725,1000.7
802963,7.44,443,395,204.682,463.6
570614,11.31,89,245,207.097,1.6
629594,9.38,320,434,205.715,839.2
926202,16.4,540,345,199.623,1509.6
540669,4.22,240,302,210.0,240.5
318953,6.27,246,332,210.0,161.1
691207,3.08,255,343,210.0,288.5
616298,7.27,448,380,204.847,866.3
490780,0.76,322,335,205.69,157.2
640895,6.75,289,362,205.981,277.9
468816,8.59,534,338,205.064,554.1
490532,9.65,263,359,208.845,518.1
811891,12.22,494,396,204.29,783.0
56310,5.03,222,330,207.912,474.5
835534,12.69,220,365,202.299,503.6
196840,10.9,538,348,204.762,1167.9
70576,11.52,484,301,206.315,929.6
714733,10.29,482,415,207.194,647.8
50213,19.13,555,432,202.621,1533.7
685777,3.64,364,374,207.607,219.8
192180,17.4,224,332,202.197,917.4
140008,5.69,187,320,206.028,1.6
469653,6.05,212,302,208.926,586.4
179872,7.58,284,298,206.908,512.2
533223,18.17,476,283,205.613,988.1
452835,12.25,451,290,203.92,779.2
50833,0.76,246,356,210.0,1.6
83339,14.63,527,344,198.943,1130.6
544789,10.92,257,322,208.085,365.8
469807,11.75,304,312,206.829,303.8
9897,7.91,358,317,201.101,305.2
295883,16.91,599,330,198.943,1794.0
845292,14.01,524,332,201.24,1074.2
793952,5.03,145,245,210.0,42.0
498658,5.47,350,357,210.0,107.9
303193,8.51,326,317,205.554,772.7
409694,17.27,610,434,203.409,1465.9
978110,15.06,173,252,210.0,704.7
895846,4.99,402,314,204.954,645.1
893347,11.57,345,311,205.226,410.5
611135,16.1,443,331,202.246,677.8
333858,6.73,316,341,205.65,199.6
376345,15.18,485,334,203.653,952.2
756644,15.19,558,349,198.943,1172.9
211739,16.3,522,289,199.916,1397.0
440404,17.44,519,390,198.943,1596.7
503160,20.1,552,415,203.312,1650.0
946489,0.76,120,334,210.0,1.6
614465,2.52,439,349,204.511,241.9
653230,12.74,398,274,203.241,798.8
651055,7.74,381,369,207.127,455.8
701421,8.33,134,331,207.502,205.8
576871,8.2,610,383,201.574,430.4
420603,3.71,249,250,209.444,23.3
341053,8.99,107,328,210.0,479.4
991394,0.76,363,379,204.715,399.0
495993,7.05,146,357,210.0,367.6
304292,14.72,346,276,201.273,1201.2
309673,15.65,419,284,205.323,905.8
450308,13.41,486,366,210.0,812.4
244610,5.16,325,277,210.0,490.6
354758,5.95,302,362,204.746,207.9
244891,11.91,363,369,207.156,899.9
185058,9.31,233,382,207.24,1084.6
505941,11.81,499,397,205.711,1079.8
603213,9.68,410,344,203.801,881.0
344456,10.55,395,330,205.707,463.6
458944,13.61,205,336,209.047,476.2
355747,0.76,169,311,210.0,1.6
208969,7.37,297,269,207.351,560.2
441909,14.57,189,345,206.397,601.9
88512,7.55,296,332,204.888,704.4
594411,6.62,326,285,204.822,589.6
196853,12.73,389,331,201.148,694.9
69203,4.87,227,304,208.572,417.4
865369,12.46,578,434,198.943,1483.0
265980,14.04,485,303,200.28,1242.4
401344,6.69,295,373,201.536,355.6
53876,8.35,452,354,200.156,697.6
253340,0.76,145,306,209.563,1.6
116934,14.25,446,386,199.58,879.7
635347,15.72,379,266,205.612,678.9
601020,8.28,521,288,204.972,796.2
880242,5.91,443,327,206.778,75.5
545525,9.06,202,317,210.0,1.6
966598,8.24,416,274,206.555,863.1
257168,9.89,464,300,199.723,946.6
875395,5.91,192,245,208.57,1.6
86698,5.25,292,325,205.958,342.4
224450,3.68,207,334,208.646,564.7
236477,20.91,610,434,198.943,1787.9
417584,11.67,563,245,203.658,885.8
879054,2.15,447,327,207.155,259.6
469805,9.62,478,360,200.422,881.2
904468,11.54,383,293,200.951,872.9
846773,3.57,270,301,207.523,401.9
334336,2.73,501,366,202.473,599.0
760329,11.23,492,344,202.006,971.9
731594,11.62,140,313,208.489,513.5
952086,7.69,288,430,207.639,800.4
901564,10.27,351,409,204.78,928.6
753405,4.87,209,316,206.219,285.1
624056,7.38,337,363,204.744,587.7
9918,17.4,610,328,198.943,1613.5
101920,13.03,513,303,205.927,923.5
555651,15.22,610,351,198.943,1525.4
64741,12.65,168,298,203.48,684.9
609218,15.03,488,307,206.204,868.8
201762,5.35,341,357,207.783,567.3
667841,5.28,198,348,210.0,164.5
367199,20.09,610,414,199.0,1812.9
238099,0.76,258,352,210.0,1.6
898330,15.59,442,397,203.14,953.6
49798,12.36,462,372,202.28,731.0
134363,0.76,107,322,210.0,1.6
890519,13.19,455,401,198.943,1376.7
697470,4.11,445,363,206.578,615.4
825623,10.22,416,351,209.227,831.2
837316,19.77,346,369,198.943,1613.5
856474,12.52,421,421,209.419,502.9
173148,3.79,410,337,205.922,408.8
966095,10.96,610,330,198.943,1108.7
581519,1.86,391,394,204.175,269.1
40454,1.83,260,305,208.533,193.8
187255,15.62,427,389,207.829,1172.6
228057,7.81,193,253,208.841,192.1
255719,13.8,361,375,208.013,1049.6
237775,18.41,610,358,198.943,1615.1
308331,12.62,381,341,201.345,1003.9
238425,3.48,163,323,210.0,214.8
382307,12.75,321,373,200.904,671.6
958311,0.76,202,334,210.0,1.6
953059,7.7,291,396,205.254,433.7
651024,9.18,143,414,205.971,176.9
485594,10.59,394,366,203.839,910.2
83384,9.76,289,411,198.961,1043.7
916524,14.15,438,345,203.8,849.9
943350,10.62,340,359,201.736,635.0
14003,9.02,547,326,202.648,993.1
394494,17.13,534,368,202.028,1331.8
462017,12.8,333,329,200.958,858.3
75764,11.64,499,422,202.725,931.2
795938,3.81,292,252,206.268,1.6
864722,11.27,219,340,202.878,427.8
49638,19.98,297,305,199.984,1136.0
771799,11.24,400,322,201.092,1110.7
382053,2.87,276,434,207.248,470.7
412902,4.72,278,365,202.045,730.0
564866,8.08,357,426,203.519,725.3
461351,17.41,538,420,198.943,1764.7
668805,0.76,89,320,210.0,1.6
127338,8.07,231,296,210.0,272.2
648103,0.76,176,344,210.0,1.6
690228,12.3,571,415,204.359,1246.6
153748,12.44,490,382,209.604,473.2
909323,3.68,335,246,206.161,311.9
662716,10.13,472,414,206.703,854.2
54872,8.33,352,350,205.767,574.3
938955,3.69,185,410,210.0,1.6
264719,7.4,221,341,207.369,233.1
468530,23.12,610,424,199.72,1892.7
397983,6.86,545,393,203.502,937.8
629500,6.94,218,352,209.301,658.9
87055,9.53,475,347,205.736,437.7
974934,0.76,315,306,210.0,83.5
385660,12.01,168,273,208.02,518.8
13373,3.46,223,326,210.0,1.6
796240,1.47,243,370,210.0,152.3
442075,16.95,390,312,206.838,1137.5
141308,7.44,317,434,202.218,664.1
621850,20.83,345,361,205.496,715.0
450764,8.4,438,282,202.87,289.0
662542,8.69,325,359,207.147,316.8
501019,1.06,249,280,209.026,1.6
190016,7.96,170,329,203.427,192.3
585986,4.84,412,307,205.345,881.8
414696,2.3,221,349,206.986,281.3
998681,0.76,126,309,210.0,1.6
980973,6.69,167,309,208.825,19.1
992374,12.67,322,351,199.69,696.0
89859,10.31,263,348,208.431,596.3
395296,7.58,310,336,205.943,315.9
845338,2.38,300,364,208.811,384.8
204156,5.78,147,296,208.189,263.5
186899,10.71,594,386,204.122,719.5
185696,6.06,197,268,207.955,186.1
501783,9.95,534,359,198.943,1120.4
140488,15.33,489,302,203.866,1281.0
671679,3.64,378,293,208.236,1.6
873093,10.01,360,373,207.378,410.6
167436,7.69,531,361,198.943,1344.5
969493,2.67,405,377,210.0,244.1
54785,2.16,474,342,204.205,438.2
356956,10.2,610,417,204.643,1054.3
151027,2.27,89,326,207.866,1.6
62738,7.14,373,375,204.322,607.3
532779,26.6,610,340,198.943,1892.7
690695,9.32,527,310,209.372,376.4
662477,6.12,180,415,210.0,249.9
855601,0.76,193,409,207.456,1.6
26818,11.3,482,344,202.853,1169.0
88008,6.88,327,418,206.181,277.8
26216,19.26,610,357,198.943,1580.4
929433,19.94,354,365,198.943,1563.6
950671,12.16,585,372,198.943,1368.3
765710,10.63,525,330,203.106,513.8
697905,17.38,441,283,205.741,917.5
527432,9.43,463,275,205.977,979.9
582267,0.76,425,352,204.278,214.9
431189,7.36,442,401,205.835,504.6
124613,14.41,416,332,207.751,763.1
666757,13.66,415,382,203.01,609.9
574270,14.1,346,292,205.633,1101.2
266868,0.76,224,398,208.133,1.6
462427,8.49,285,301,205.436,393.2
752496,6.19,139,245,210.0,1.6
695787,14.57,508,347,202.571,1015.9
115395,4.43,520,430,206.147,836.5
700272,8.03,274,276,209.405,484.6
602097,6.67,245,381,206.393,699.8
690400,3.33,267,260,204.374,74.9
136064,9.02,344,391,202.597,710.7
742567,7.64,425,378,203.543,499.0
837892,12.48,610,378,200.105,1126.4
75141,5.07,377,283,208.37,184.3
790670,13.26,495,276,203.105,1185.1
524168,16.02,498,352,199.53,1011.4
245876,14.05,535,339,199.004,1156.4
878075,6.42,246,385,209.358,365.9
344924,13.75,189,245,208.42,823.2
324595,13.05,408,263,200.131,1045.6
492748,6.46,354,362,208.894,665.5
168359,1.31,317,329,207.677,376.5
547325,6.55,257,367,207.748,299.9
699538,9.18,179,245,210.0,253.0
19171,8.41,411,381,206.138,986.2
929355,5.06,310,434,207.179,437.0
735941,15.77,580,324,199.943,1082.0
975135,10.2,583,434,198.943,1352.7
375316,12.04,476,321,202.813,858.8
415566,2.84,221,432,206.298,161.1
109237,0.76,232,322,210.0,1.6
327534,11.79,504,345,199.13,1051.1
319275,5.65,317,326,207.039,380.4
510749,3.8,217,284,207.725,1.6
70865,18.61,610,372,198.943,1553.2
581344,6.58,350,360,210.0,254.7
927994,15.41,284,342,200.652,987.5
306135,8.73,271,286,206.37,504.2
662016,8.7,540,349,202.142,869.2
378786,5.54,302,335,205.319,110.0
791556,17.36,452,370,204.613,1192.2
376311,16.24,331,378,205.694,639.1
872395,0.76,89,333,210.0,1.6
420114,0.76,301,353,209.954,1.6
160026,1.41,277,357,208.545,1.6
459495,0.76,171,344,208.058,1.6
731104,9.45,337,371,204.868,921.1
738075,12.79,368,314,199.961,880.2
596716,10.33,610,367,199.525,771.2
433005,20.25,610,384,198.943,1695.3
268308,9.68,469,297,204.626,802.9
947600,8.08,461,344,207.765,610.8
189304,7.47,329,345,210.0,31.8
689641,4.88,280,340,208.285,372.3
54655,5.76,448,351,204.775,724.5
868298,13.47,238,335,199.757,462.8
366871,15.36,572,370,200.873,1312.5
324806,10.26,404,371,205.943,695.2
978561,8.91,180,245,207.242,361.2
63639,14.0,373,416,199.309,1094.2
385718,0.76,170,329,210.0,1.6
992739,8.1,394,349,203.339,621.3
7493,6.48,156,245,210.0,1.6
705768,10.49,473,322,199.39,1003.4
461472,14.73,610,368,204.437,1416.1
265503,10.8,341,368,204.184,868.7
743280,19.5,610,364,198.943,1753.8
573727,9.29,334,369,202.67,687.6
431388,9.2,185,245,209.229,80.6
441744,8.15,287,329,207.984,346.2
219684,15.57,610,402,202.037,1138.6
869530,20.47,467,345,204.612,1400.2
193527,16.36,498,340,205.21,1259.4
595448,10.62,283,392,210.0,536.4
133653,13.33,566,344,198.943,1233.5
880658,17.59,519,370,199.24,1099.8
625945,3.2,196,318,206.708,162.7
304652,12.84,513,394,203.471,1211.6
171365,15.04,610,373,200.476,1291.7
613524,3.51,270,368,207.679,238.7
989097,5.2,462,359,200.192,467.7
784049,15.39,610,340,203.753,933.4
151201,19.47,491,339,201.932,1169.9
567692,8.87,239,315,210.0,524.0
103326,0.76,94,315,210.0,1.6
431282,1.55,263,308,207.749,80.8
826059,0.76,229,276,208.461,1.6
153431,9.43,234,294,202.878,662.2
319551,8.24,284,301,203.335,602.2
210622,23.07,483,333,202.894,1320.6
758308,18.65,541,297,200.944,1776.4
632435,9.1,205,379,209.384,86.5
239705,5.05,275,357,208.41,224.4
339585,16.44,523,356,198.943,1333.6
244418,2.67,231,345,208.372,361.2
705064,5.68,289,276,203.715,142.0
684034,6.66,357,356,207.263,299.5
68655,12.41,233,313,207.074,593.7
678683,6.23,154,353,210.0,81.5
111752,13.84,397,400,204.099,1530.9
561113,8.43,368,316,206.228,675.1
245378,14.12,118,281,206.554,697.1
633527,13.51,299,348,206.393,646.3
548656,7.48,278,271,208.991,153.6
722192,16.77,610,336,198.943,1610.8
834688,10.14,478,406,203.601,538.3
922467,0.76,354,334,208.15,317.7
332928,3.9,366,309,205.194,616.8
391469,20.63,603,365,198.943,1552.5
439785,5.97,420,370,208.412,23.5
360928,18.7,610,371,201.512,1485.9
428248,14.79,596,339,200.01,1476.5
637459,4.82,215,289,210.0,139.9
858230,7.98,435,392,204.247,655.8
12127,0.76,105,331,210.0,1.6
459161,13.57,243,322,203.2,981.5
286246,10.6,436,342,202.862,823.1
299881,15.36,370,255,207.442,709.5
417335,2.56,299,410,208.005,401.0
189589,13.2,301,319,207.757,911.4
385359,7.31,344,357,203.067,699.4
621140,10.29,224,315,204.302,576.9
943043,7.95,107,264,209.786,1.6
696020,6.35,175,245,207.515,370.9
709963,11.44,361,416,200.791,1099.1
304858,11.5,374,285,208.351,644.1
94278,0.76,89,318,210.0,1.6
683443,4.56,353,349,208.922,208.1
517374,14.71,518,380,201.117,1196.8
490262,2.65,435,338,206.368,291.0
817328,10.06,458,300,206.691,772.3
770032,9.46,155,328,205.541,748.9
629579,13.64,328,332,205.214,524.7
180734,11.35,434,326,202.936,947.6
35885,0.76,253,390,209.253,1.6
444169,2.75,307,421,207.287,148.5
832852,6.93,268,368,207.2,64.7
229562,8.12,258,296,207.573,274.6
610595,4.47,407,364,206.364,255.0
19972,8.96,523,353,203.872,904.0
314077,0.76,426,416,202.137,285.2
700229,7.53,434,376,202.439,397.6
89306,7.44,512,361,203.889,1136.5
706662,4.47,337,272,205.81,252.3
566958,1.49,351,332,204.142,582.9
832448,5.14,89,270,210.0,174.8
269434,16.32,397,328,204.564,1501.1
552843,14.87,321,268,206.28,220.0
767063,12.5,411,281,201.001,807.1
175496,12.45,248,319,203.847,488.0
967601,9.23,114,334,210.0,471.5
209786,8.9,207,300,205.789,489.4
383805,8.73,149,333,210.0,438.6
772477,6.4,488,416,200.774,907.1
409200,9.01,417,416,204.099,681.3
754968,10.99,462,259,210.0,674.5
144441,15.59,391,286,202.061,899.1
532003,10.14,589,344,203.731,1002.1
80019,20.48,610,321,199.977,1649.9
774876,20.49,610,400,198.943,1631.5
887350,15.73,552,383,198.943,1296.6
663020,22.05,569,311,198.943,1822.3
404523,16.13,530,288,200.988,955.0
340824,24.24,326,317,198.943,1210.9
12285,12.42,610,369,204.912,1373.4
612780,5.38,312,352,206.078,398.4
945704,3.42,542,396,203.286,649.0
594165,9.5,330,327,203.286,904.4
745990,5.39,280,249,210.0,136.2
286856,12.13,468,341,200.646,1071.2
144111,8.6,453,347,202.714,760.8
941355,7.4,288,383,210.0,584.4
949294,8.26,435,381,201.285,834.0
646345,12.48,413,345,200.782,792.2
736270,20.99,566,353,198.943,1279.1
739751,9.82,556,360,200.736,801.5
78874,12.62,559,354,200.056,1035.6
483927,12.85,464,346,203.562,758.7
202471,4.74,151,310,205.405,268.4
474016,0.76,89,331,210.0,1.6
333631,3.57,514,357,199.8,818.6
669930,3.83,124,347,210.0,268.9
492964,4.13,479,405,203.29,399.4
28111,10.89,399,371,205.562,768.8
259417,10.59,358,305,210.0,330.4
429010,11.15,364,354,207.407,540.5
975690,0.76,197,326,210.0,1.6
313312,11.54,400,326,200.028,630.2
618305,8.24,467,366,205.756,559.7
747813,15.19,610,374,198.943,1247.3
90675,11.88,429,308,206.113,803.1
292946,16.33,361,369,200.782,1126.1
108499,0.76,343,349,209.358,556.2
234568,11.87,522,379,198.943,806.9
193732,3.48,213,336,210.0,20.0
379770,5.85,247,320,208.678,1.6
282176,8.17,383,293,204.82,330.7
652603,10.5,222,357,206.878,907.7
150986,8.51,363,403,203.709,621.8
102027,15.97,353,343,207.364,818.5
864746,17.18,480,428,201.997,991.1
263783,12.0,420,363,204.826,1055.2
696742,8.91,331,302,203.924,254.1
105447,11.54,449,397,198.943,1206.8
55517,0.76,167,331,205.338,1.6
145851,1.42,186,310,210.0,1.6
203863,12.17,377,371,200.759,1195.9
625912,5.1,303,270,210.0,141.3
275713,14.15,281,340,205.896,873.8
177083,11.37,246,245,205.427,750.9
81244,8.93,482,359,199.602,1060.2
488276,16.59,384,298,198.992,1052.2
540000,1.51,201,332,205.87,341.4
746083,6.46,317,345,206.979,417.4
388016,13.42,274,340,207.919,412.8
720216,14.61,525,360,200.414,1046.4
222690,11.83,452,345,205.637,1076.7
537838,9.53,331,391,202.688,555.0
582320,6.58,377,359,206.743,736.0
834848,17.05,539,376,200.023,1474.5
173591,7.57,390,378,204.283,912.3
498583,7.94,515,253,209.636,491.8
787319,1.39,342,335,208.427,66.2
853656,10.13,590,411,201.357,936.0
561391,10.53,358,434,207.482,559.5
465874,6.43,241,360,205.974,70.9
582985,12.73,610,333,198.943,874.9
743045,21.61,352,341,198.943,1697.4
782823,0.76,162,434,210.0,1.6
871055,12.63,228,346,210.0,473.4
11776,7.05,376,313,207.195,169.6
394000,9.56,430,331,204.417,533.1
929190,15.59,489,357,198.943,778.7
851479,12.01,450,335,205.425,644.0
349503,6.32,396,383,208.367,782.1
589106,3.44,345,263,209.467,166.6
139501,12.0,477,383,199.046,1244.0
60548,3.28,270,260,210.0,112.1
486425,14.14,418,389,199.289,1001.9
660132,10.4,305,245,204.787,865.9
251897,11.93,261,285,210.0,314.9
727730,8.4,590,394,205.328,840.4
300264,17.31,529,378,199.421,1577.0
54161,17.12,332,354,206.204,972.6
514792,2.66,303,370,208.716,165.5
976497,12.64,610,387,198.943,1303.2
62040,13.39,212,372,204.403,530.0
614278,14.54,272,331,206.81,797.9
868857,15.7,610,346,202.731,1593.5
536576,12.64,493,324,206.744,795.5
513781,10.36,276,299,208.955,566.5
398226,5.7,298,307,205.901,193.3
843481,7.14,325,383,205.743,785.9
966937,11.3,610,352,206.178,853.0
497816,8.12,589,346,198.943,762.8
378327,6.19,542,289,203.203,661.9
950576,11.08,373,268,205.63,964.6
770454,18.87,576,413,198.943,1580.8
581840,11.95,275,337,206.591,484.8
315109,11.59,241,301,205.36,1005.1
747549,11.2,388,351,204.092,694.0
384917,10.76,285,384,203.34,456.0
559360,11.91,479,379,205.422,871.8
705260,12.59,89,245,209.087,384.6
137506,0.76,303,380,209.901,1.6
778616,1.96,263,366,207.953,249.6
891028,12.28,358,338,203.417,916.9
487720,7.46,355,322,208.917,293.0
931905,1.97,126,334,208.11,1.6
926900,6.08,318,355,200.313,606.8
542497,2.65,304,352,206.543,288.5
912777,15.48,319,389,204.13,1016.2
463100,3.04,290,382,210.0,270.7
351998,4.38,347,350,209.648,654.7
67816,8.23,424,434,202.67,578.9
279801,4.06,332,314,206.447,333.3
262691,0.76,176,326,210.0,1.6
444853,21.21,589,434,198.943,1689.6
28994,18.43,192,268,204.942,987.2
132719,6.58,365,273,210.0,306.8
75750,11.87,480,409,202.984,897.1
541435,5.38,336,341,203.699,501.0
922199,7.89,89,286,210.0,1.6
275102,19.49,600,396,198.943,1264.7
773902,2.58,460,402,209.842,1.6
630421,6.96,315,280,205.335,498.5
969515,5.18,138,245,210.0,1.6
142891,18.26,610,393,198.943,1736.6
801355,5.78,449,275,202.734,464.2
852264,17.46,533,434,201.779,1469.5
291087,2.52,390,331,210.0,251.1
336233,0.76,245,403,210.0,1.6
457193,9.19,178,301,207.548,24.3
592386,17.69,284,316,204.26,948.8
468068,10.01,324,344,203.153,1180.8
945589,6.0,176,371,207.314,224.6
433018,8.89,226,325,206.159,82.2
639375,8.45,362,434,206.105,655.3
722453,8.67,424,400,199.965,1121.2
58248,7.24,192,283,208.49,185.5
501785,6.68,429,376,203.364,427.3
716953,1.46,290,245,209.078,84.4
244422,13.86,587,328,200.847,977.2
387778,7.44,169,272,210.0,363.7
347110,12.86,610,434,203.561,1372.9
595023,3.93,265,375,204.463,741.7
676509,8.5,366,286,205.395,445.7
200372,18.96,519,336,202.338,1002.2
451882,14.18,580,370,201.219,1006.1
826645,3.22,198,348,206.222,257.2
392814,7.1,281,360,202.197,809.8
796856,9.97,297,311,203.399,1060.4
426320,9.92,467,434,202.489,869.4
660766,14.24,610,434,198.943,1293.3
958981,13.06,368,270,203.362,1194.1
581751,6.1,169,372,204.319,400.3
767982,13.52,333,363,210.0,453.9
762946,9.78,324,353,202.323,533.1
941317,11.55,594,276,202.766,1386.8
233002,24.3,610,368,198.943,1892.7
744582,9.78,337,329,201.856,693.7
528030,3.1,389,253,205.738,353.9
592782,20.64,353,348,198.979,1457.8
246785,0.76,411,372,204.295,505.7
738871,12.48,500,354,201.27,989.5
780330,2.4,368,378,204.785,172.5
126362,12.65,535,374,207.387,883.2
559888,16.59,549,370,201.073,1278.6
861994,14.61,399,434,206.286,798.1
397450,7.63,460,361,204.968,719.5
364357,9.45,435,341,206.22,562.2
155600,1.54,329,345,209.143,1.6
781536,1.85,228,324,205.884,6.3
420239,5.27,172,369,207.385,175.5
375647,6.44,89,245,210.0,28.7
465088,17.52,523,280,198.943,1212.1
148555,0.76,333,390,209.742,62.2
318244,4.43,251,259,208.891,1.6
602548,9.83,258,297,210.0,67.3
932324,9.42,376,364,204.673,380.8
351436,8.0,492,351,206.077,796.4
793919,12.71,479,346,202.011,914.2
825761,0.78,379,395,204.779,289.9
136317,10.85,560,411,203.65,827.0
465553,8.35,561,334,202.971,653.0
682316,6.4,408,390,205.55,730.0
214184,11.2,549,347,198.943,827.5
925795,16.62,298,279,202.432,864.0
150137,2.26,333,385,210.0,1.6
220142,6.15,329,313,203.158,888.9
136668,10.12,383,359,204.612,559.6
746311,5.88,261,434,203.085,668.1
866946,16.43,526,357,203.15,1062.4
814333,5.99,468,358,205.106,552.8
215442,11.66,440,389,205.719,981.4
300525,14.55,505,369,198.943,1366.1
888104,12.52,535,387,203.892,1115.1
128605,0.76,179,336,207.166,1.6
90800,8.3,328,250,203.633,501.5
688595,9.82,298,372,203.17,591.7
774884,9.39,275,433,206.031,267.0
773075,4.65,272,353,209.171,133.0
295790,1.82,388,335,210.0,230.3
226142,8.85,89,298,210.0,1.6
118601,8.2,310,379,204.949,471.5
186020,17.02,610,367,199.2,1510.4
747220,7.51,346,328,210.0,651.0
637978,9.37,318,367,205.9,704.6
885200,8.39,348,399,210.0,946.6
28747,11.33,456,334,202.862,869.0
852014,0.76,89,317,210.0,1.6
53028,4.37,426,427,203.584,654.9
127007,7.96,372,392,201.896,895.8
259735,13.75,408,366,198.943,1164.4
992590,14.03,358,246,204.539,780.3
968597,4.93,323,360,201.722,727.7
239035,12.95,451,326,209.824,919.7
850187,4.81,157,355,207.126,195.4
837154,12.66,536,383,203.102,953.0
660984,11.86,381,309,205.995,595.1
749277,14.31,487,384,198.983,1091.9
923916,11.71,308,298,204.17,395.0
170948,3.59,245,355,207.156,1.6
937097,11.59,419,394,204.473,507.1
521607,12.62,375,407,206.445,369.8
64316,10.88,560,424,204.183,694.0
478986,0.76,113,316,208.589,1.6
108914,3.74,375,327,210.0,326.5
476784,11.52,390,300,201.28,641.7
411541,5.44,408,337,207.183,404.1
650830,11.32,496,304,200.212,652.3
895469,11.53,376,348,205.7,558.0
176558,12.6,456,376,208.196,995.3
105872,14.14,414,362,198.974,1208.8
469814,12.53,430,310,204.856,901.3
135079,13.05,610,401,198.943,1256.1
372419,9.72,379,343,206.97,758.6
427271,4.36,411,301,203.4,440.9
631074,18.05,580,386,202.616,1458.9
308848,6.38,301,348,209.058,215.6
430037,6.94,393,340,208.134,267.9
24913,6.81,100,320,210.0,1.6
675182,0.99,279,324,208.633,1.6
351106,14.07,566,336,204.12,1344.0
57749,6.93,272,322,210.0,1.6
891697,6.9,400,308,200.745,665.5
750957,1.76,177,341,210.0,1.6
651487,6.85,234,292,205.105,207.7
441831,7.24,159,304,204.459,341.5
95398,4.9,391,301,205.441,483.3
721549,12.34,463,295,205.213,429.7
861183,10.89,343,303,205.684,954.4
268621,8.47,271,336,201.567,497.9
419243,10.64,379,307,199.645,941.5
256146,16.97,507,327,204.377,1174.7
554364,11.99,610,293,206.799,926.6
553022,11.49,456,309,204.817,588.9
66718,5.24,436,364,202.954,796.3
695574,6.49,270,339,205.162,438.9
585147,17.76,520,357,204.721,1241.5
976881,8.03,385,388,199.17,440.6
390642,7.07,170,358,208.007,514.5
638137,14.39,354,331,205.875,1013.6
291201,3.22,242,381,210.0,32.7
41024,11.57,323,311,202.538,1015.9
976327,1.66,172,339,209.533,19.2
589600,13.74,450,276,203.744,612.9
143244,9.07,553,359,199.819,1086.9
256900,6.47,262,339,208.466,302.0
460328,11.59,288,283,210.0,253.3
29735,14.7,494,297,203.533,1332.3
882153,8.74,324,402,208.031,463.8
98952,11.03,458,268,205.062,890.0
